GEOID,County,State,Target_PctChg,AgeUnder15,Age15to24,Age25to34,Age35to44,Age45to64,Age65to84,asAgeOver85,Married_Family,Avg_HH_Size,Avg_Fam_Size,High_School,BS,Veterans,Born_in_State,Own_Comp,Broadband_Access,Mean_HHI,Median_HHI,Unempl_Rate,maskLow,maskHigh,DensPerSqMile,DominantReligion,Religiosity,Region,vaccineHest,Geographical_Point,CVAC_level_of_concern_for_vaccination_rollout,Social_Vulnerability_Index_SVI,per_dem,per_gop
48251,Johnson County,Texas,-0.088992974,0.151,0.133,0.125,0.131,0.254,0.131,0.012,0.561,2.93,3.37,0.857,0.189,0.054,0.685,0.935,0.897,81926,66319,2.5,0.159,0.841,208.3,Evangelical,0.501338333,South,0.4214,POINT (-99.317341 31.447238),0.73,0.51,0.228650788,0.758669537
48257,Kaufman County,Texas,-0.035714286,0.159,0.139,0.128,0.149,0.228,0.11,0.014,0.603,3.38,3.78,0.853,0.19,0.074,0.701,0.965,0.85,90256,75775,4.1,0.162,0.837,132.4,Evangelical,0.573459119,South,0.3925,POINT (-99.317341 31.447238),0.77,0.57,0.324586001,0.663527503
48291,Liberty County,Texas,0.185358255,0.158,0.121,0.148,0.13,0.229,0.126,0.017,0.499,2.97,3.64,0.798,0.124,0.087,0.724,0.891,0.837,68005,50049,4.8,0.167,0.832,65.3,Evangelical,0.552238806,South,0.4334,POINT (-99.317341 31.447238),0.97,0.94,0.197211427,0.79436831
48303,Lubbock County,Texas,1.549222798,0.131,0.204,0.148,0.12,0.205,0.113,0.013,0.433,2.54,3.19,0.867,0.32,0.056,0.73,0.945,0.839,75106,55003,2.6,0.159,0.842,311.3,Evangelical,0.654776549,South,0.3515,POINT (-99.317341 31.447238),0.74,0.75,0.331346101,0.652979606
48309,McLennan County,Texas,2.962546816,0.135,0.186,0.126,0.119,0.218,0.127,0.02,0.459,2.66,3.22,0.868,0.259,0.066,0.737,0.927,0.842,69956,50845,2.8,0.117,0.882,226.5,Evangelical,0.70444348,South,0.365,POINT (-99.317341 31.447238),0.88,0.84,0.375244193,0.609004715
48329,Midland County,Texas,1.012383901,0.159,0.123,0.173,0.151,0.201,0.081,0.023,0.496,2.95,3.72,0.858,0.293,0.065,0.601,0.963,0.817,107722,82558,2.5,0.193,0.807,152,Catholic,0.771640657,South,0.3268,POINT (-99.317341 31.447238),0.72,0.47,0.209477368,0.775180101
48339,Montgomery County,Texas,-0.28379773,0.151,0.126,0.125,0.14,0.256,0.121,0.013,0.609,2.89,3.32,0.882,0.339,0.069,0.536,0.969,0.928,120306,88695,3.5,0.165,0.835,437.5,Evangelical,0.565260035,South,0.3396,POINT (-99.317341 31.447238),0.67,0.39,0.273997885,0.712401133
48347,Nacogdoches County,Texas,-0.2,0.126,0.21,0.126,0.109,0.214,0.132,0.016,0.42,2.42,3.02,0.848,0.236,0.075,0.76,0.926,0.798,62423,47572,7,0.251,0.749,68.2,Evangelical,0.592663195,South,0.4021,POINT (-99.317341 31.447238),0.9,0.98,0.33628517,0.649329298
48355,Nueces County,Texas,1.069565217,0.134,0.14,0.144,0.132,0.233,0.134,0.016,0.445,2.7,3.3,0.844,0.236,0.084,0.747,0.916,0.868,73358,56789,5.4,0.086,0.914,405.8,Catholic,0.642411007,South,0.3246,POINT (-99.317341 31.447238),0.89,0.84,0.478541244,0.507540412
48361,Orange County,Texas,-0.306320908,0.134,0.121,0.146,0.113,0.257,0.148,0.014,0.57,2.59,3.06,0.874,0.188,0.074,0.723,0.917,0.888,86537,69052,2.5,0.226,0.775,245.3,Evangelical,0.670491343,South,0.4186,POINT (-99.317341 31.447238),0.86,0.58,0.176612769,0.810857365
48367,Parker County,Texas,0.733333333,0.142,0.132,0.109,0.128,0.272,0.14,0.018,0.658,3.24,3.6,0.878,0.251,0.084,0.683,0.958,0.855,100470,83262,3.9,0.123,0.877,129.4,Evangelical,0.630555817,South,0.3725,POINT (-99.317341 31.447238),0.68,0.26,0.170988335,0.815008932
48375,Potter County,Texas,0.156812339,0.154,0.138,0.144,0.131,0.224,0.119,0.015,0.374,2.51,3.27,0.77,0.134,0.07,0.625,0.932,0.855,53195,37297,3.4,0.243,0.757,133.3,Evangelical,0.822594633,South,0.4152,POINT (-99.317341 31.447238),0.87,0.92,0.297740164,0.684853396
48381,Randall County,Texas,0,0.139,0.141,0.137,0.138,0.224,0.139,0.019,0.535,2.69,3.3,0.935,0.352,0.097,0.689,0.957,0.919,89410,70651,3.3,0.235,0.765,132.4,Other,0.632478774,South,0.3209,POINT (-99.317341 31.447238),0.6,0.22,0.197946625,0.785416087
48397,Rockwall County,Texas,0.653673163,0.158,0.121,0.111,0.159,0.268,0.115,0.007,0.645,2.84,3.15,0.942,0.401,0.085,0.555,0.993,0.974,133824,103378,3.8,0.175,0.825,616.7,Evangelical,0.88987324,South,0.3518,POINT (-99.317341 31.447238),0.51,0.11,0.304540647,0.681486705
48409,San Patricio County,Texas,-0.566519824,0.15,0.136,0.121,0.137,0.23,0.136,0.018,0.474,3.01,3.74,0.817,0.152,0.07,0.788,0.91,0.759,78550,57899,2.8,0.088,0.912,93.5,Catholic,0.685991605,South,0.3755,POINT (-99.317341 31.447238),0.97,0.83,0.347187886,0.637978986
48423,Smith County,Texas,0.383693046,0.136,0.141,0.139,0.118,0.231,0.147,0.022,0.506,2.88,3.48,0.873,0.274,0.063,0.676,0.945,0.82,79183,59584,4.6,0.303,0.697,227.6,Evangelical,0.80278856,South,0.3694,POINT (-99.317341 31.447238),0.67,0.75,0.295928054,0.690282288
48439,Tarrant County,Texas,0.116336634,0.148,0.138,0.149,0.137,0.243,0.104,0.012,0.502,2.86,3.47,0.873,0.341,0.069,0.552,0.961,0.91,94469,70139,4.4,0.134,0.866,2094.7,Evangelical,0.629595685,South,0.3411,POINT (-99.317341 31.447238),0.73,0.55,0.493073534,0.490885914
48441,Taylor County,Texas,-0.179310345,0.135,0.178,0.145,0.121,0.201,0.131,0.017,0.484,2.61,3.21,0.914,0.267,0.098,0.664,0.921,0.847,73223,55351,1.7,0.233,0.766,143.6,Evangelical,0.741753228,South,0.38,POINT (-99.317341 31.447238),0.78,0.69,0.264697344,0.71757512
48451,Tom Green County,Texas,3.191666667,0.128,0.163,0.143,0.129,0.217,0.132,0.021,0.485,2.59,3.25,0.875,0.241,0.1,0.695,0.931,0.879,76496,55988,2.5,0.116,0.884,72.4,Evangelical,0.659611337,South,0.3457,POINT (-99.317341 31.447238),0.89,0.66,0.270714444,0.714731254
48453,Travis County,Texas,0.834862385,0.117,0.124,0.202,0.161,0.232,0.091,0.011,0.434,2.45,3.13,0.898,0.526,0.049,0.505,0.954,0.904,114226,80726,3.4,0.047,0.953,1034.4,Catholic,0.510412334,South,0.2895,POINT (-99.317341 31.447238),0.69,0.38,0.714116022,0.264335651
48469,Victoria County,Texas,0.405923345,0.141,0.15,0.119,0.12,0.242,0.146,0.016,0.499,3.02,3.68,0.849,0.191,0.071,0.827,0.911,0.747,77910,57358,4.1,0.185,0.815,98.4,Catholic,0.86076066,South,0.3427,POINT (-99.317341 31.447238),0.9,0.78,0.303615304,0.683222183
48471,Walker County,Texas,0.470031546,0.091,0.233,0.116,0.13,0.259,0.121,0.014,0.465,2.62,3.35,0.866,0.194,0.085,0.746,0.887,0.833,61332,47170,2.3,0.166,0.834,86.5,Evangelical,0.474985632,South,0.4355,POINT (-99.317341 31.447238),0.9,0.7,0.333898018,0.651151957
48479,Webb County,Texas,2.760368664,0.18,0.167,0.137,0.128,0.2,0.083,0.016,0.54,3.58,3.97,0.661,0.203,0.026,0.664,0.93,0.802,71396,56084,4.5,0.097,0.903,74.5,Catholic,0.593694068,South,0.3376,POINT (-99.317341 31.447238),0.99,0.95,0.611430326,0.378642338
48485,Wichita County,Texas,2.312138728,0.129,0.166,0.146,0.116,0.232,0.131,0.018,0.453,2.47,3.19,0.881,0.223,0.109,0.634,0.874,0.818,66883,51749,4.5,0.215,0.784,209.5,Evangelical,0.724882129,South,0.4169,POINT (-99.317341 31.447238),0.83,0.82,0.285922225,0.696697806
48491,Williamson County,Texas,0.640939597,0.145,0.123,0.14,0.164,0.24,0.11,0.014,0.576,3.04,3.59,0.937,0.417,0.086,0.501,0.977,0.953,109561,92179,4.9,0.114,0.885,378,Catholic,0.440558911,South,0.2958,POINT (-99.317341 31.447238),0.58,0.2,0.497023974,0.482969942
48497,Wise County,Texas,1.344632768,0.14,0.125,0.12,0.131,0.273,0.133,0.009,0.651,3.02,3.5,0.858,0.173,0.081,0.678,0.929,0.822,93845,71421,2.1,0.181,0.819,65.4,Evangelical,0.459164172,South,0.4061,POINT (-99.317341 31.447238),0.81,0.58,0.153667882,0.835300661
49005,Cache County,Utah,-0.372492837,0.167,0.23,0.146,0.121,0.155,0.09,0.007,0.67,3.12,3.43,0.925,0.363,0.034,0.638,0.98,0.9,76347,62507,2.3,0.278,0.721,96.7,Other,0.881808337,West,0.3092,POINT (-111.678222 39.323779),0.46,0.32,0.289208108,0.660610377
49011,Davis County,Utah,0.176800748,0.184,0.147,0.139,0.15,0.196,0.093,0.01,0.656,3.23,3.67,0.963,0.365,0.072,0.664,0.977,0.942,104887,87427,2.2,0.167,0.832,1025.8,Other,0.825374659,West,0.2951,POINT (-111.678222 39.323779),0.38,0.08,0.33792048,0.612937403
49035,Salt Lake County,Utah,0.54751773,0.15,0.141,0.165,0.148,0.212,0.101,0.012,0.54,2.98,3.56,0.916,0.373,0.042,0.58,0.968,0.917,101876,80119,3.5,0.154,0.846,1387.1,Other,0.742294264,West,0.3006,POINT (-111.678222 39.323779),0.42,0.32,0.535697325,0.425322678
49045,Tooele County,Utah,0.558823529,0.189,0.133,0.149,0.14,0.216,0.082,0.011,0.686,3.38,3.69,0.939,0.229,0.06,0.721,0.983,0.969,87638,80973,4.7,0.257,0.744,8.4,Other,0.885207324,West,0.3583,POINT (-111.678222 39.323779),0.51,0.31,0.283742623,0.666730122
49049,Utah County,Utah,0.525806452,0.184,0.22,0.146,0.127,0.153,0.07,0.009,0.695,3.48,3.79,0.957,0.411,0.032,0.613,0.985,0.889,99329,79545,3.5,0.298,0.702,257.8,Other,0.909991792,West,0.3246,POINT (-111.678222 39.323779),0.45,0.28,0.267270107,0.677769966
49053,Washington County,Utah,1.879472693,0.146,0.137,0.115,0.115,0.202,0.198,0.023,0.627,2.78,3.18,0.937,0.273,0.086,0.544,0.96,0.897,88888,63595,2,0.213,0.787,56.9,Other,0.764449915,West,0.3029,POINT (-111.678222 39.323779),0.35,0.41,0.226911004,0.743777355
49057,Weber County,Utah,0.316624896,0.156,0.146,0.155,0.141,0.21,0.11,0.008,0.562,2.93,3.45,0.919,0.27,0.074,0.665,0.966,0.937,87362,72206,2.8,0.227,0.773,401.4,Other,0.767752426,West,0.3258,POINT (-111.678222 39.323779),0.46,0.43,0.365167531,0.591778683
50007,Chittenden County,Vermont,0.206896552,0.095,0.183,0.149,0.123,0.246,0.149,0.011,0.447,2.25,2.77,0.933,0.514,0.053,0.436,0.952,0.852,98519,76806,4.2,0.166,0.833,291.7,Catholic,0.42263247,Northeast,0.1473,POINT (-72.662695 44.075252),0.12,0.18,0.757832482,0.212475358
5007,Benton County,Arkansas,2.165116279,0.152,0.126,0.147,0.144,0.227,0.122,0.014,0.583,2.74,3.23,0.895,0.35,0.071,0.4,0.952,0.887,96757,69130,2.1,0.198,0.803,261.2,Evangelical,0.564667772,South,0.5153,POINT (-92.439162 34.899825),0.39,0.27,0.352333378,0.61682734
5031,Craighead County,Arkansas,2.291902072,0.134,0.149,0.149,0.142,0.226,0.122,0.012,0.475,2.57,3.13,0.894,0.255,0.053,0.665,0.934,0.88,68763,45610,6.1,0.339,0.661,136.4,Evangelical,0.715583298,South,0.6181,POINT (-92.439162 34.899825),0.44,0.8,0.309547921,0.66365454
5045,Faulkner County,Arkansas,3.541106129,0.136,0.203,0.131,0.135,0.215,0.12,0.008,0.488,2.55,3.03,0.938,0.294,0.071,0.675,0.957,0.932,74775,57642,2.2,0.17,0.829,174.8,Evangelical,0.603618958,South,0.601,POINT (-92.439162 34.899825),0.43,0.48,0.337087528,0.632413464
5051,Garland County,Arkansas,5.338491296,0.107,0.113,0.111,0.119,0.261,0.213,0.026,0.442,2.33,2.95,0.913,0.286,0.086,0.541,0.915,0.81,61782,45265,3.7,0.195,0.806,141.7,Evangelical,0.637080313,South,0.5863,POINT (-92.439162 34.899825),0.41,0.83,0.31776737,0.657684563
5069,Jefferson County,Arkansas,0.792741935,0.12,0.137,0.133,0.115,0.256,0.159,0.021,0.342,2.2,2.88,0.868,0.184,0.069,0.755,0.839,0.692,53518,39326,6.2,0.25,0.75,88.9,Evangelical,0.664247433,South,0.5947,POINT (-92.439162 34.899825),0.69,0.94,0.595476588,0.378448207
5085,Lonoke County,Arkansas,2.789733465,0.143,0.12,0.139,0.142,0.249,0.123,0.019,0.577,2.79,3.31,0.891,0.19,0.11,0.625,0.926,0.862,75963,62532,2.7,0.229,0.771,88.7,Evangelical,0.53769969,South,0.601,POINT (-92.439162 34.899825),0.43,0.33,0.218054921,0.746330963
51003,Albemarle County,Virginia,1.434782609,0.109,0.162,0.123,0.113,0.25,0.17,0.022,0.514,2.34,2.98,0.952,0.606,0.074,0.429,0.915,0.87,120456,86399,2.8,0.099,0.903,137.3,Evangelical,0.518207027,South,0.2034,POINT (-78.666382 37.510861),0.06,0.17,0.656788901,0.321759438
51013,Arlington County,Virginia,2.339285714,0.1,0.103,0.239,0.168,0.223,0.1,0.011,0.374,2.08,2.88,0.945,0.749,0.065,0.221,0.962,0.925,158886,119755,2.2,0.063,0.937,7993.5,Catholic,0.44088057,South,0.132,POINT (-78.666382 37.510861),0.14,0.14,0.806004637,0.170758766
51015,Augusta County,Virginia,1.039647577,0.097,0.105,0.118,0.13,0.286,0.197,0.026,0.573,2.35,2.73,0.875,0.194,0.094,0.699,0.916,0.862,75789,62668,3,0.127,0.874,76.3,Mainline,0.630166579,South,0.2504,POINT (-78.666382 37.510861),0.12,0.15,0.256398127,0.726477128
51019,Bedford County,Virginia,-0.428947368,0.12,0.12,0.099,0.105,0.294,0.192,0.026,0.575,2.5,2.93,0.895,0.317,0.092,0.658,0.883,0.772,89999,69125,4.2,0.257,0.743,91.2,Evangelical,0.517837592,South,0.2217,POINT (-78.666382 37.510861),0.16,0.1,0.250179786,0.731471779
51041,Chesterfield County,Virginia,0.187214612,0.132,0.129,0.122,0.135,0.266,0.139,0.015,0.545,2.71,3.19,0.925,0.403,0.088,0.553,0.951,0.895,101694,81297,4.3,0.136,0.865,747.1,Evangelical,0.474974386,South,0.2001,POINT (-78.666382 37.510861),0.07,0.18,0.524489416,0.457740676
51059,Fairfax County,Virginia,2.702702703,0.13,0.123,0.132,0.144,0.268,0.125,0.015,0.575,2.84,3.4,0.927,0.624,0.085,0.278,0.978,0.957,160598,128374,3.4,0.088,0.911,2766.8,Catholic,0.548084716,South,0.137,POINT (-78.666382 37.510861),0.03,0.19,0.698946279,0.280283877
51061,Fauquier County,Virginia,1.572192513,0.133,0.117,0.116,0.123,0.284,0.144,0.026,0.6,2.92,3.4,0.916,0.354,0.107,0.508,0.92,0.875,132099,104809,2.5,0.095,0.905,100.7,Catholic,0.595448062,South,0.2224,POINT (-78.666382 37.510861),0.16,0.03,0.402304116,0.575021186
51069,Frederick County,Virginia,0.898373984,0.139,0.106,0.123,0.115,0.284,0.161,0.018,0.605,2.75,3.21,0.892,0.279,0.087,0.558,0.923,0.837,97434,86229,2.9,0.122,0.878,189.4,Mainline,0.596327554,South,0.2186,POINT (-78.666382 37.510861),0.22,0.18,0.353304725,0.627435682
51085,Hanover County,Virginia,1.550943396,0.13,0.13,0.098,0.129,0.286,0.158,0.023,0.621,2.69,3.09,0.938,0.403,0.08,0.682,0.926,0.857,110344,89812,2.8,0.182,0.818,213.1,Evangelical,0.586002824,South,0.212,POINT (-78.666382 37.510861),0.01,0.02,0.356602364,0.624487438
51087,Henrico County,Virginia,2.155279503,0.128,0.114,0.146,0.134,0.257,0.141,0.022,0.45,2.51,3.26,0.916,0.428,0.065,0.573,0.926,0.863,98334,68024,3.4,0.148,0.853,1313.4,Evangelical,0.698782547,South,0.1934,POINT (-78.666382 37.510861),0.04,0.26,0.636476806,0.346378964
51095,James City County,Virginia,0,0.111,0.101,0.108,0.111,0.259,0.239,0.023,0.578,2.49,2.95,0.954,0.518,0.179,0.388,0.954,0.9,110625,91674,6,0.019,0.981,470.4,Catholic,0.577648408,South,0.1782,POINT (-78.666382 37.510861),0.01,0.12,0.514953045,0.466587401
51107,Loudoun County,Virginia,-0.186746988,0.162,0.124,0.114,0.17,0.264,0.086,0.01,0.674,3.08,3.52,0.944,0.624,0.079,0.346,0.982,0.954,176974,151800,2.8,0.064,0.936,605.8,Catholic,0.440765775,South,0.1347,POINT (-78.666382 37.510861),0.05,0.09,0.61536409,0.365059459
51121,Montgomery County,Virginia,-0.876847291,0.078,0.307,0.133,0.104,0.206,0.115,0.015,0.459,2.45,2.91,0.953,0.456,0.053,0.525,0.954,0.912,77645,60045,4,0.188,0.811,243.9,Mainline,0.443140794,South,0.2382,POINT (-78.666382 37.510861),0.12,0.3,0.515531674,0.458045607
51153,Prince William County,Virginia,-0.161490683,0.151,0.132,0.133,0.151,0.257,0.096,0.008,0.595,3.25,3.69,0.887,0.43,0.127,0.345,0.981,0.958,130059,106861,3.4,0.129,0.871,1195,Catholic,0.488709436,South,0.1855,POINT (-78.666382 37.510861),0.17,0.3,0.626438243,0.356149367
51161,Roanoke County,Virginia,-0.020604396,0.112,0.118,0.113,0.12,0.267,0.194,0.027,0.527,2.45,2.99,0.915,0.384,0.086,0.664,0.917,0.871,93210,71715,3.1,0.187,0.812,368.7,Evangelical,0.688954764,South,0.215,POINT (-78.666382 37.510861),0.01,0.13,0.381243005,0.599258534
51165,Rockingham County,Virginia,0.186379928,0.123,0.127,0.115,0.119,0.264,0.158,0.038,0.594,2.63,3.01,0.843,0.262,0.075,0.681,0.899,0.815,84655,69423,2.2,0.235,0.765,89.9,Mainline,0.59490689,South,0.2395,POINT (-78.666382 37.510861),0.43,0.32,0.288603319,0.692725571
51177,Spotsylvania County,Virginia,0.225108225,0.144,0.128,0.115,0.139,0.266,0.131,0.014,0.56,2.93,3.42,0.913,0.316,0.131,0.482,0.953,0.915,106950,91073,5.7,0.099,0.9,304.9,Catholic,0.719401703,South,0.2269,POINT (-78.666382 37.510861),0.13,0.22,0.455501414,0.523268319
51179,Stafford County,Virginia,0.382653061,0.148,0.142,0.123,0.154,0.26,0.1,0.007,0.652,3.1,3.45,0.933,0.4,0.173,0.387,0.973,0.945,128826,110446,3.4,0.177,0.823,479.5,Evangelical,0.318150449,South,0.2145,POINT (-78.666382 37.510861),0.21,0.15,0.505431711,0.47266562
5119,Pulaski County,Arkansas,2.285554311,0.127,0.121,0.147,0.13,0.246,0.139,0.025,0.392,2.44,3.19,0.916,0.349,0.093,0.653,0.913,0.834,77462,52043,3.6,0.181,0.819,503.8,Evangelical,0.692505251,South,0.5152,POINT (-92.439162 34.899825),0.42,0.63,0.599843489,0.3747264
51199,York County,Virginia,-0.144981413,0.138,0.118,0.11,0.133,0.277,0.141,0.021,0.575,2.56,3.05,0.944,0.51,0.203,0.384,0.955,0.906,113116,91241,3.5,0.051,0.948,624.8,Evangelical,0.516633597,South,0.1782,POINT (-78.666382 37.510861),0.01,0.2,0.455900173,0.521850104
5125,Saline County,Arkansas,1.790613718,0.128,0.121,0.122,0.131,0.254,0.166,0.019,0.543,2.66,3.26,0.896,0.265,0.083,0.662,0.914,0.862,77398,66327,4.3,0.264,0.736,148,Evangelical,0.470117067,South,0.5636,POINT (-92.439162 34.899825),0.32,0.33,0.281957197,0.694464439
5131,Sebastian County,Arkansas,0.339218159,0.13,0.136,0.134,0.121,0.243,0.151,0.019,0.45,2.45,3.06,0.845,0.251,0.104,0.569,0.885,0.783,65576,48839,6.9,0.42,0.58,236.4,Evangelical,0.781858379,South,0.5939,POINT (-92.439162 34.899825),0.55,0.83,0.307318625,0.661815868
5143,Washington County,Arkansas,1.612903226,0.137,0.188,0.141,0.136,0.21,0.109,0.013,0.469,2.59,3.15,0.843,0.319,0.068,0.483,0.948,0.843,72353,50798,6.2,0.163,0.837,215.6,Evangelical,0.662930589,South,0.5899,POINT (-92.439162 34.899825),0.45,0.67,0.464897206,0.503935671
5145,White County,Arkansas,3.912990196,0.137,0.152,0.124,0.111,0.25,0.149,0.019,0.47,2.62,3.31,0.814,0.163,0.074,0.672,0.877,0.779,61441,43399,4,0.232,0.768,74.5,Evangelical,0.721547563,South,0.6551,POINT (-92.439162 34.899825),0.52,0.74,0.193556743,0.782969079
51550,Chesapeake city,Virginia,0.462365591,0.137,0.127,0.128,0.146,0.262,0.125,0.012,0.543,2.76,3.22,0.909,0.321,0.125,0.528,0.967,0.914,97971,77847,5.2,0.138,0.862,652,Evangelical,0.448708198,South,0.2304,POINT (-78.666382 37.510861),0.07,0.26,0.52220946,0.457720993
51650,Hampton city,Virginia,1,0.117,0.146,0.163,0.117,0.238,0.14,0.018,0.39,2.33,2.94,0.917,0.263,0.163,0.5,0.935,0.859,74653,56930,5.6,0.111,0.889,2673.2,Evangelical,0.54967403,South,0.235,POINT (-78.666382 37.510861),0.33,0.67,0.701355063,0.279661917
51700,Newport News city,Virginia,1.28,0.125,0.146,0.176,0.121,0.222,0.118,0.017,0.343,2.41,3.14,0.909,0.263,0.141,0.484,0.937,0.858,69805,53029,6.4,0.083,0.917,2630,Evangelical,0.42583237,South,0.2633,POINT (-78.666382 37.510861),0.43,0.82,0.653904412,0.3248279
51710,Norfolk city,Virginia,-0.087378641,0.105,0.205,0.189,0.116,0.206,0.102,0.014,0.333,2.45,3.21,0.883,0.307,0.141,0.508,0.924,0.829,70842,53093,6,0.121,0.879,4486.3,Other,0.504754884,South,0.2678,POINT (-78.666382 37.510861),0.38,0.77,0.716947965,0.260822643
51740,Portsmouth city,Virginia,0.01,0.127,0.13,0.155,0.135,0.232,0.132,0.019,0.323,2.49,3.23,0.878,0.216,0.113,0.638,0.93,0.877,67492,51195,5.1,0.141,0.859,2838.9,Evangelical,0.510116711,South,0.2489,POINT (-78.666382 37.510861),0.34,0.8,0.694181508,0.286102014
51800,Suffolk city,Virginia,0.103225806,0.134,0.118,0.133,0.133,0.267,0.134,0.016,0.513,2.65,3.14,0.911,0.309,0.151,0.608,0.93,0.84,97510,80481,6.3,0.226,0.773,211.4,Evangelical,0.382751079,South,0.2373,POINT (-78.666382 37.510861),0.12,0.35,0.577656017,0.404536481
51810,Virginia Beach city,Virginia,1.653543307,0.122,0.126,0.162,0.136,0.245,0.132,0.015,0.514,2.52,3.03,0.941,0.382,0.174,0.432,0.966,0.928,98881,79054,4.1,0.12,0.88,1758.9,Catholic,0.435120116,South,0.2058,POINT (-78.666382 37.510861),0.14,0.19,0.515874864,0.461797057
53005,Benton County,Washington,0.794561934,0.149,0.129,0.135,0.138,0.23,0.135,0.016,0.509,2.75,3.3,0.907,0.321,0.084,0.518,0.953,0.879,92334,72084,4,0.159,0.841,103,Catholic,0.482374969,West,0.2491,POINT (-120.592492 47.411715),0.37,0.51,0.375666049,0.585880252
53007,Chelan County,Washington,-0.457207207,0.139,0.117,0.121,0.128,0.248,0.166,0.024,0.517,2.61,3.1,0.825,0.253,0.081,0.575,0.907,0.857,83381,59161,3.1,0.139,0.861,24.8,Catholic,0.534153175,West,0.2516,POINT (-120.592492 47.411715),0.47,0.68,0.446797211,0.525238997
53009,Clallam County,Washington,-0.358333333,0.099,0.081,0.11,0.106,0.258,0.277,0.028,0.476,2.31,2.77,0.917,0.284,0.131,0.504,0.933,0.881,68019,57126,7.7,0.029,0.971,41.1,Catholic,0.329631393,West,0.2392,POINT (-120.592492 47.411715),0.34,0.61,0.501806593,0.468130887
53011,Clark County,Washington,-0.625374625,0.133,0.123,0.135,0.131,0.257,0.145,0.015,0.537,2.68,3.15,0.935,0.315,0.085,0.349,0.959,0.918,99612,80555,4.7,0.089,0.911,676.2,Other,0.31467476,West,0.2504,POINT (-120.592492 47.411715),0.4,0.29,0.509522409,0.458611562
53015,Cowlitz County,Washington,-0.543788187,0.13,0.112,0.132,0.12,0.259,0.168,0.022,0.487,2.56,3.09,0.899,0.153,0.114,0.516,0.937,0.874,75014,55497,4.3,0.159,0.841,89.8,Catholic,0.393633434,West,0.2769,POINT (-120.592492 47.411715),0.52,0.79,0.39711347,0.571068348
53021,Franklin County,Washington,1,0.184,0.148,0.144,0.14,0.201,0.081,0.011,0.51,3.3,3.76,0.725,0.17,0.064,0.491,0.951,0.909,79129,61951,6.7,0.178,0.822,62.9,Catholic,0.36930517,West,0.2669,POINT (-120.592492 47.411715),0.63,0.87,0.411677571,0.556690532
53025,Grant County,Washington,-0.557184751,0.17,0.138,0.138,0.121,0.219,0.118,0.019,0.478,3.14,3.62,0.773,0.18,0.086,0.594,0.917,0.879,72406,56997,8.7,0.192,0.807,33.3,Catholic,0.424854129,West,0.2846,POINT (-120.592492 47.411715),0.71,0.85,0.313667728,0.657218684
53027,Grays Harbor County,Washington,-0.283870968,0.11,0.106,0.114,0.109,0.285,0.206,0.019,0.506,2.4,2.95,0.921,0.194,0.109,0.639,0.931,0.9,77948,61026,5.8,0.126,0.875,38.3,Catholic,0.337802382,West,0.27,POINT (-120.592492 47.411715),0.64,0.84,0.451445072,0.51707812
53029,Island County,Washington,-0.498644986,0.091,0.121,0.134,0.111,0.24,0.221,0.02,0.563,2.31,2.74,0.951,0.347,0.183,0.38,0.971,0.939,90484,72066,6.8,0.09,0.909,376.6,Catholic,0.286665987,West,0.2376,POINT (-120.592492 47.411715),0.32,0.19,0.54173389,0.421808067
53033,King County,Washington,-0.310756972,0.112,0.112,0.185,0.152,0.247,0.117,0.017,0.474,2.44,3.07,0.93,0.541,0.052,0.388,0.97,0.936,139525,102594,3.5,0.086,0.915,912.9,Catholic,0.412049404,West,0.1832,POINT (-120.592492 47.411715),0.38,0.29,0.749528916,0.222358896
53035,Kitsap County,Washington,-0.189903846,0.111,0.128,0.147,0.126,0.247,0.17,0.014,0.537,2.45,2.89,0.962,0.348,0.161,0.403,0.97,0.951,97436,79624,4.2,0.078,0.922,635.9,Evangelical,0.306112697,West,0.2407,POINT (-120.592492 47.411715),0.27,0.28,0.568953565,0.387989059
53041,Lewis County,Washington,-0.710130391,0.119,0.111,0.124,0.114,0.26,0.194,0.021,0.492,2.49,2.95,0.861,0.189,0.104,0.569,0.924,0.836,72799,58911,6.8,0.273,0.727,31.4,Catholic,0.41025777,West,0.282,POINT (-120.592492 47.411715),0.52,0.79,0.320466133,0.64867907
53045,Mason County,Washington,-0.213689482,0.12,0.099,0.12,0.116,0.262,0.216,0.022,0.519,2.65,2.94,0.907,0.21,0.131,0.571,0.927,0.876,84850,63983,7.7,0.126,0.873,63.3,Catholic,0.320153545,West,0.27,POINT (-120.592492 47.411715),0.45,0.64,0.462938638,0.501568238
53053,Pierce County,Washington,-0.39205298,0.131,0.127,0.156,0.134,0.244,0.126,0.015,0.486,2.66,3.19,0.92,0.282,0.129,0.506,0.961,0.915,97051,79243,4.8,0.188,0.812,476.3,Catholic,0.383603383,West,0.2602,POINT (-120.592492 47.411715),0.42,0.49,0.537634594,0.426067863
53057,Skagit County,Washington,-0.511070111,0.122,0.108,0.128,0.12,0.247,0.198,0.018,0.516,2.6,3.07,0.901,0.27,0.109,0.544,0.932,0.877,85948,67175,4.5,0.169,0.83,67.5,Catholic,0.457481117,West,0.2376,POINT (-120.592492 47.411715),0.33,0.54,0.520981164,0.446208954
