fips,State,County,EconomicRegion,DensPerSqMile,New_case_rate,Infection_rate_change,per_gop,per_dem,low_mask_adoption,mask_adoption,AnyVaccineHesitancy,FullyVaccinatedAdults,Geographical_Point,Family,PercReligion
51163,Virginia,Rockbridge County,Southeast,37.3,4.43,-2.95,0.653681403,0.33023519,0.195,0.805,0.2504,0.142,POINT (-78.666382 37.510861),Evangelical,0.523042307
51165,Virginia,Rockingham County,Southeast,89.9,3.31,0.52,0.692725571,0.288603319,0.235,0.765,0.2395,0.13,POINT (-78.666382 37.510861),Mainline,0.59490689
51167,Virginia,Russell County,Southeast,61,1.61,-2.69,0.812714777,0.177274765,0.431,0.569,0.2956,0.289,POINT (-78.666382 37.510861),Evangelical,0.357130498
51169,Virginia,Scott County,Southeast,43.3,3.09,1.77,0.83383936,0.155672095,0.319,0.68,0.2956,0.324,POINT (-78.666382 37.510861),Evangelical,0.541657678
51173,Virginia,Smyth County,Southeast,71.4,2.37,0,0.775537634,0.21279004,0.403,0.597,0.2648,0.273,POINT (-78.666382 37.510861),Evangelical,0.496988326
51175,Virginia,Southampton County,Southeast,31,3.78,2.65,0.585530349,0.405579399,0.095,0.906,0.2373,0.07,POINT (-78.666382 37.510861),Evangelical,0.554876252
51177,Virginia,Spotsylvania County,Southeast,304.9,2.83,0.52,0.523268319,0.455501414,0.099,0.9,0.2269,0.118,POINT (-78.666382 37.510861),Catholic,0.719401703
51179,Virginia,Stafford County,Southeast,479.5,2.71,0.75,0.47266562,0.505431711,0.177,0.823,0.2145,0.34,POINT (-78.666382 37.510861),Evangelical,0.318150449
51181,Virginia,Surry County,Southeast,25.3,0,-4.45,0.45291881,0.536121673,0.03,0.97,0.2595,0.334,POINT (-78.666382 37.510861),Evangelical,0.409606121
51183,Virginia,Sussex County,Southeast,24.7,2.99,1.71,0.436124214,0.555621069,0.084,0.916,0.2595,0.094,POINT (-78.666382 37.510861),Mainline,0.469843634
51185,Virginia,Tazewell County,Southeast,86.9,3.28,-1.65,0.830982418,0.159183471,0.43,0.57,0.2956,0.27,POINT (-78.666382 37.510861),Mainline,0.486423533
51187,Virginia,Warren County,Southeast,176,3.91,-14.23,0.665295314,0.312242871,0.132,0.869,0.2486,0.045,POINT (-78.666382 37.510861),Mainline,0.411656687
51191,Virginia,Washington County,Southeast,97.8,5.21,4.09,0.755760851,0.230678055,0.366,0.634,0.2648,0.368,POINT (-78.666382 37.510861),Evangelical,0.665772717
51193,Virginia,Westmoreland County,Southeast,76.1,1.11,-2.06,0.535387094,0.453136011,0.242,0.758,0.2272,0.144,POINT (-78.666382 37.510861),Evangelical,0.5464077
51195,Virginia,Wise County,Southeast,102.8,5.35,-0.76,0.804453807,0.187180259,0.199,0.801,0.2956,0.218,POINT (-78.666382 37.510861),Evangelical,0.358401233
51197,Virginia,Wythe County,Southeast,63.3,4.18,-8.02,0.778463376,0.208532378,0.343,0.657,0.2648,0.204,POINT (-78.666382 37.510861),Mainline,0.695570378
51199,Virginia,York County,Southeast,624.8,2.3,-0.39,0.521850104,0.455900173,0.051,0.948,0.1782,0.416,POINT (-78.666382 37.510861),Evangelical,0.516633597
51550,Virginia,Chesapeake city,Southeast,652,4.08,1.29,0.457720993,0.52220946,0.138,0.862,0.2304,0.119,POINT (-78.666382 37.510861),Evangelical,0.448708198
51650,Virginia,Hampton city,Southeast,2673.2,3.4,1.7,0.279661917,0.701355063,0.111,0.889,0.235,0.357,POINT (-78.666382 37.510861),Evangelical,0.54967403
51700,Virginia,Newport News city,Southeast,2630,3.99,2.24,0.3248279,0.653904412,0.083,0.917,0.2633,0.305,POINT (-78.666382 37.510861),Evangelical,0.42583237
51710,Virginia,Norfolk city,Southeast,4486.3,1.88,-0.18,0.260822643,0.716947965,0.121,0.879,0.2678,0.384,POINT (-78.666382 37.510861),Non-denominational,0.504754884
51740,Virginia,Portsmouth city,Southeast,2838.9,3.03,0.03,0.286102014,0.694181508,0.141,0.859,0.2489,0.705,POINT (-78.666382 37.510861),Evangelical,0.510116711
51800,Virginia,Suffolk city,Southeast,211.4,1.71,0.16,0.404536481,0.577656017,0.226,0.773,0.2373,0.279,POINT (-78.666382 37.510861),Evangelical,0.382751079
51810,Virginia,Virginia Beach city,Southeast,1758.9,3.37,2.1,0.461797057,0.515874864,0.12,0.88,0.2058,0.368,POINT (-78.666382 37.510861),Catholic,0.435120116
53001,Washington,Adams County,Far West,9.7,2.14,-6.44,0.666496076,0.309450699,0.2,0.8,0.2438,0.508,POINT (-120.592492 47.411715),Mormon,0.515004272
53003,Washington,Asotin County,Far West,34,1.9,-3.16,0.612417371,0.355618777,0.158,0.842,0.2438,0.35,POINT (-120.592492 47.411715),Catholic,0.378069648
53005,Washington,Benton County,Far West,103,17.82,7.89,0.585880252,0.375666049,0.159,0.841,0.2491,0.489,POINT (-120.592492 47.411715),Catholic,0.482374969
53007,Washington,Chelan County,Far West,24.8,2.41,-2.03,0.525238997,0.446797211,0.139,0.861,0.2516,0.615,POINT (-120.592492 47.411715),Catholic,0.534153175
53009,Washington,Clallam County,Far West,41.1,4.62,-2.58,0.468130887,0.501806593,0.029,0.971,0.2392,0.606,POINT (-120.592492 47.411715),Catholic,0.329631393
53011,Washington,Clark County,Far West,676.2,3.75,-6.26,0.458611562,0.509522409,0.089,0.911,0.2504,0.551,POINT (-120.592492 47.411715),Non-denominational,0.31467476
53013,Washington,Columbia County,Far West,4.7,0,-10.75,0.703006012,0.267735471,0.19,0.809,0.2438,0.379,POINT (-120.592492 47.411715),Mormon,0.307994115
53015,Washington,Cowlitz County,Far West,89.8,6.72,-8.01,0.571068348,0.39711347,0.159,0.841,0.2769,0.518,POINT (-120.592492 47.411715),Catholic,0.393633434
53017,Washington,Douglas County,Far West,21.1,4.93,-2.64,0.60798761,0.366575934,0.156,0.844,0.2516,0.541,POINT (-120.592492 47.411715),Catholic,0.388852749
53019,Washington,Ferry County,Far West,3.4,0,-13.11,0.634531715,0.340279368,0.23,0.769,0.2964,0.416,POINT (-120.592492 47.411715),Catholic,0.272016951
53021,Washington,Franklin County,Far West,62.9,16.5,8.25,0.556690532,0.411677571,0.178,0.822,0.2669,0.416,POINT (-120.592492 47.411715),Catholic,0.36930517
53023,Washington,Garfield County,Far West,3.2,19.26,12.84,0.717931498,0.245802552,0.145,0.855,0.2438,0.272,POINT (-120.592492 47.411715),Catholic,0.715357458
53025,Washington,Grant County,Far West,33.3,4.53,-5.7,0.657218684,0.313667728,0.192,0.807,0.2846,0.475,POINT (-120.592492 47.411715),Catholic,0.424854129
53027,Washington,Grays Harbor County,Far West,38.3,7.77,-3.08,0.51707812,0.451445072,0.126,0.875,0.27,0.501,POINT (-120.592492 47.411715),Catholic,0.337802382
53029,Washington,Island County,Far West,376.6,1.85,-1.84,0.421808067,0.54173389,0.09,0.909,0.2376,0.541,POINT (-120.592492 47.411715),Catholic,0.286665987
53031,Washington,Jefferson County,Far West,16.6,3.99,-1.33,0.279565989,0.693933527,0.075,0.925,0.2392,0.7,POINT (-120.592492 47.411715),Catholic,0.292849491
53033,Washington,King County,Far West,912.9,3.46,-1.56,0.222358896,0.749528916,0.086,0.915,0.1832,0.705,POINT (-120.592492 47.411715),Catholic,0.412049404
53035,Washington,Kitsap County,Far West,635.9,3.37,-0.79,0.387989059,0.568953565,0.078,0.922,0.2407,0.535,POINT (-120.592492 47.411715),Evangelical,0.306112697
53037,Washington,Kittitas County,Far West,17.8,10.43,-9.04,0.535009862,0.43320437,0.149,0.851,0.2846,0.475,POINT (-120.592492 47.411715),Catholic,0.307002322
53039,Washington,Klickitat County,Far West,10.9,6.37,-2.55,0.533702065,0.439454277,0.18,0.82,0.282,0.452,POINT (-120.592492 47.411715),Catholic,0.323604686
53041,Washington,Lewis County,Far West,31.4,8.67,-21.24,0.64867907,0.320466133,0.273,0.727,0.282,0.417,POINT (-120.592492 47.411715),Catholic,0.41025777
53045,Washington,Mason County,Far West,63.3,4.71,-1.28,0.501568238,0.462938638,0.126,0.873,0.27,0.497,POINT (-120.592492 47.411715),Catholic,0.320153545
53047,Washington,Okanogan County,Far West,7.8,3.72,-11.16,0.55633869,0.418193779,0.183,0.816,0.2964,0.622,POINT (-120.592492 47.411715),Catholic,0.342874514
53049,Washington,Pacific County,Far West,22.4,0.64,-6.99,0.494382821,0.483077361,0.226,0.775,0.2769,0.476,POINT (-120.592492 47.411715),Catholic,0.37332696
53051,Washington,Pend Oreille County,Far West,9.3,2.08,-9.37,0.669706536,0.303168479,0.201,0.799,0.2964,0.33,POINT (-120.592492 47.411715),Catholic,0.213522037
53053,Washington,Pierce County,Far West,476.3,4.59,-2.96,0.426067863,0.537634594,0.188,0.812,0.2602,0.51,POINT (-120.592492 47.411715),Catholic,0.383603383
53055,Washington,San Juan County,Far West,90.7,0,0,0.231643555,0.736909904,0.04,0.959,0.2376,0.735,POINT (-120.592492 47.411715),Catholic,0.340858647
53057,Washington,Skagit County,Far West,67.5,2.65,-2.77,0.446208954,0.520981164,0.169,0.83,0.2376,0.582,POINT (-120.592492 47.411715),Catholic,0.457481117
53059,Washington,Skamania County,Far West,6.7,0,-4.73,0.531318381,0.43654267,0.159,0.84,0.282,0.352,POINT (-120.592492 47.411715),Catholic,0.185432857
53061,Washington,Snohomish County,Far West,341.8,4.27,-1.33,0.379283312,0.585073702,0.087,0.912,0.2317,0.605,POINT (-120.592492 47.411715),Catholic,0.336066505
53063,Washington,Spokane County,Far West,267.2,4.29,-8.33,0.502914396,0.459550486,0.17,0.83,0.2773,0.511,POINT (-120.592492 47.411715),Catholic,0.404776103
53065,Washington,Stevens County,Far West,17.6,2.5,-5.62,0.696728808,0.275729863,0.158,0.842,0.2964,0.324,POINT (-120.592492 47.411715),Catholic,0.293514966
53067,Washington,Thurston County,Far West,349.4,5.95,-4.47,0.388243901,0.574589316,0.182,0.817,0.2487,0.549,POINT (-120.592492 47.411715),Catholic,0.324838265
53071,Washington,Walla Walla County,Far West,46.3,21.4,7.29,0.524615335,0.43792585,0.166,0.834,0.2615,0.549,POINT (-120.592492 47.411715),Evangelical,0.440805703
53073,Washington,Whatcom County,Far West,95.5,3.8,-3.37,0.364225941,0.603520416,0.131,0.869,0.2463,0.664,POINT (-120.592492 47.411715),Catholic,0.325549369
53075,Washington,Whitman County,Far West,20.7,3.42,-2,0.429186784,0.529395058,0.06,0.939,0.2438,0.376,POINT (-120.592492 47.411715),Catholic,0.338038235
53077,Washington,Yakima County,Far West,56.6,9.17,-1.31,0.525557993,0.448878817,0.116,0.883,0.2747,0.541,POINT (-120.592492 47.411715),Catholic,0.468772484
54001,West Virginia,Barbour County,Southeast,48.6,0.87,-6.08,0.766212371,0.218211772,0.194,0.806,0.3402,0.04,POINT (-80.613729 38.642579),Mainline,0.365784556
54003,West Virginia,Berkeley County,Southeast,324.4,4.32,-0.83,0.645755312,0.3334821,0.31,0.69,0.3094,0.304,POINT (-80.613729 38.642579),Mainline,0.402259789
54005,West Virginia,Boone County,Southeast,49.1,0.78,-21.59,0.7563249,0.22647581,0.328,0.672,0.3404,0.321,POINT (-80.613729 38.642579),Mainline,0.266393276
54007,West Virginia,Braxton County,Southeast,28.4,4.09,-5.12,0.72740113,0.257238701,0.4,0.6,0.3604,0.114,POINT (-80.613729 38.642579),Mainline,0.37430283
54009,West Virginia,Brooke County,Southeast,269.8,1.3,-4.56,0.708051802,0.276557808,0.372,0.628,0.2972,0.185,POINT (-80.613729 38.642579),Catholic,0.411026632
54011,West Virginia,Cabell County,Southeast,342.8,2.02,-2.49,0.581397216,0.40133833,0.336,0.662,0.342,0.208,POINT (-80.613729 38.642579),Non-denominational,0.477434359
54013,West Virginia,Calhoun County,Southeast,27.3,10.05,-2.01,0.795691686,0.19118142,0.382,0.618,0.3604,0.109,POINT (-80.613729 38.642579),Mainline,0.303526944
54015,West Virginia,Clay County,Southeast,27.5,0,-5.04,0.796136701,0.190490342,0.357,0.643,0.3176,0.209,POINT (-80.613729 38.642579),Mainline,0.288621351
54017,West Virginia,Doddridge County,Southeast,25.7,5.07,-1.69,0.844566269,0.14027733,0.273,0.727,0.3281,0.026,POINT (-80.613729 38.642579),Mainline,0.340160936
54019,West Virginia,Fayette County,Southeast,69.6,1.97,-2.07,0.686751275,0.300260942,0.454,0.546,0.3492,0.272,POINT (-80.613729 38.642579),Mainline,0.377897
54021,West Virginia,Gilmer County,Southeast,25.7,5.48,3.65,0.75582269,0.225018783,0.361,0.639,0.3604,0.401,POINT (-80.613729 38.642579),Mainline,0.319682503
54023,West Virginia,Grant County,Southeast,25,0,-11.11,0.884189508,0.110183336,0.399,0.6,0.3402,0.136,POINT (-80.613729 38.642579),Mainline,0.533886236
54025,West Virginia,Greenbrier County,Southeast,34.8,2.47,-2.48,0.689274448,0.293690852,0.213,0.787,0.3477,0.355,POINT (-80.613729 38.642579),Mainline,0.521984216
54027,West Virginia,Hampshire County,Southeast,37.4,1.23,-1.85,0.796450525,0.192246679,0.144,0.855,0.3094,0.21,POINT (-80.613729 38.642579),Mainline,0.366758471
54029,West Virginia,Hancock County,Southeast,371.3,0.99,0.99,0.71057971,0.274637681,0.351,0.649,0.2972,0.192,POINT (-80.613729 38.642579),Catholic,0.595872995
54031,West Virginia,Hardy County,Southeast,24.1,6.05,-1.21,0.767493287,0.218132996,0.294,0.706,0.3402,0.24,POINT (-80.613729 38.642579),Evangelical,0.556648841
54033,West Virginia,Harrison County,Southeast,166.1,4.04,-9.98,0.678910225,0.302478254,0.224,0.776,0.3281,0.214,POINT (-80.613729 38.642579),Mainline,0.633699475
54035,West Virginia,Jackson County,Southeast,62.9,4,-1,0.747186852,0.237414865,0.263,0.738,0.3604,0.165,POINT (-80.613729 38.642579),Mainline,0.392934169
54037,West Virginia,Jefferson County,Southeast,255.2,2.62,0.62,0.542648811,0.437750424,0.279,0.721,0.3094,0.306,POINT (-80.613729 38.642579),Catholic,0.451157053
54039,West Virginia,Kanawha County,Southeast,214.1,1.6,-2.57,0.564150576,0.417586693,0.248,0.752,0.3176,0.307,POINT (-80.613729 38.642579),Non-denominational,0.439649234
54041,West Virginia,Lewis County,Southeast,42.5,12.57,8.98,0.775378839,0.206249162,0.258,0.742,0.3402,0.318,POINT (-80.613729 38.642579),Mainline,0.475995602
54043,West Virginia,Lincoln County,Southeast,49.7,0,-12.6,0.767816092,0.218518519,0.332,0.668,0.3404,0.161,POINT (-80.613729 38.642579),Mainline,0.224355433
54045,West Virginia,Logan County,Southeast,81,2.23,-12.94,0.808690312,0.179103332,0.308,0.692,0.3904,0.312,POINT (-80.613729 38.642579),Evangelical,0.249108674
